Size, Seq, Par, Libc
780000, 0.120039, 0.114288, 0.117392
790000, 0.121319, 0.120851, 0.118888
800000, 0.122133, 0.121462, 0.121994
810000, 0.128363, 0.118476, 0.122529
820000, 0.145149, 0.122284, 0.124487
830000, 0.127260, 0.125908, 0.125720
840000, 0.128795, 0.126860, 0.127533
850000, 0.131582, 0.132107, 0.129274
860000, 0.134309, 0.129100, 0.131157
870000, 0.135894, 0.133108, 0.132233
880000, 0.138799, 0.133467, 0.134380
890000, 0.138657, 0.133901, 0.135513
900000, 0.143565, 0.134867, 0.136979
910000, 0.144870, 0.134983, 0.138658
920000, 0.145242, 0.140364, 0.140602
930000, 0.144643, 0.137568, 0.141547
940000, 0.145074, 0.146089, 0.143940
950000, 0.148683, 0.143910, 0.146480
960000, 0.154899, 0.137865, 0.146948
970000, 0.153585, 0.143656, 0.149585
980000, 0.161327, 0.144623, 0.150768
990000, 0.158250, 0.148403, 0.151700
1000000, 0.155499, 0.150151, 0.153313
